RSL,Age,Age_er_average,RSL_er_average,RSL_er_max,RSL_er_min,Age_er_max,Age_er_min,SiteName,Region,RegionSite,Longitude,Latitude
-1.28,1.192,0.02275,0.08,0.08,0.08,0.0215,0.024,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.31,1.174,0.02425,0.08,0.08,0.08,0.024,0.0245,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.33,1.159,0.0245,0.08,0.08,0.08,0.0235,0.0255,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.36,1.137,0.02525,0.08,0.08,0.08,0.026,0.0245,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.38,1.127,0.02525,0.08,0.08,0.08,0.0255,0.025,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.42,1.099,0.02525,0.08,0.08,0.08,0.028,0.0225,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.45,1.079,0.02375,0.08,0.08,0.08,0.0265,0.021,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.48,1.063,0.02125,0.08,0.08,0.08,0.024,0.0185,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.51,1.047,0.02,0.08,0.08,0.08,0.022,0.018,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.53,1.036,0.0185,0.08,0.08,0.08,0.02,0.017,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.56,1.018,0.0155,0.08,0.08,0.08,0.014,0.017,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.59,0.994,0.01875,0.08,0.08,0.08,0.0155,0.022,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.61,0.98,0.02075,0.08,0.08,0.08,0.0185,0.023,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.66,0.938,0.02475,0.08,0.08,0.08,0.027,0.0225,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.7,0.901,0.03025,0.08,0.08,0.08,0.0315,0.029,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.73,0.879,0.0335,0.08,0.08,0.08,0.033,0.034,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.75,0.864,0.03425,0.08,0.08,0.08,0.034,0.0345,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.78,0.844,0.03425,0.08,0.08,0.08,0.0335,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.8,0.829,0.0355,0.08,0.08,0.08,0.034,0.037,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.83,0.806,0.03525,0.08,0.08,0.08,0.035,0.0355,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.88,0.754,0.03525,0.08,0.08,0.08,0.034,0.0365,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.89,0.735,0.03575,0.08,0.08,0.08,0.0365,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.9,0.723,0.036,0.08,0.08,0.08,0.037,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.91,0.713,0.03725,0.08,0.08,0.08,0.039,0.0355,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.93,0.689,0.038,0.08,0.08,0.08,0.039,0.037,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.95,0.666,0.03575,0.08,0.08,0.08,0.0365,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.98,0.629,0.0345,0.08,0.08,0.08,0.036,0.033,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-1.99,0.618,0.033,0.08,0.08,0.08,0.0345,0.0315,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.02,0.576,0.029,0.08,0.08,0.08,0.0305,0.0275,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.05,0.541,0.0285,0.08,0.08,0.08,0.0295,0.0275,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.08,0.512,0.03125,0.08,0.08,0.08,0.0335,0.029,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.1,0.494,0.03075,0.08,0.08,0.08,0.034,0.0275,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.13,0.465,0.02825,0.08,0.08,0.08,0.033,0.0235,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.15,0.436,0.02975,0.08,0.08,0.08,0.0385,0.021,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.18,0.402,0.03375,0.08,0.08,0.08,0.037,0.0305,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.21,0.37,0.03525,0.08,0.08,0.08,0.0375,0.033,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.23,0.347,0.03475,0.08,0.08,0.08,0.037,0.0325,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.26,0.305,0.034,0.08,0.08,0.08,0.036,0.032,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.28,0.273,0.03525,0.08,0.08,0.08,0.0385,0.032,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.31,0.242,0.04025,0.08,0.08,0.08,0.0405,0.04,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.33,0.219,0.04125,0.08,0.08,0.08,0.0435,0.039,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.35,0.198,0.04075,0.08,0.08,0.08,0.0435,0.038,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.38,0.164,0.04075,0.08,0.08,0.08,0.042,0.0395,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.4,0.144,0.0405,0.08,0.08,0.08,0.042,0.039,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.43,0.108,0.04025,0.08,0.08,0.08,0.043,0.0375,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.46,0.068,0.035,0.08,0.08,0.08,0.034,0.036,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.49,0.024,0.03525,0.08,0.08,0.08,0.035,0.0355,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.51,-0.002,0.03675,0.08,0.08,0.08,0.037,0.0365,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.53,-0.027,0.034,0.08,0.08,0.08,0.034,0.034,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.55,-0.052,0.03125,0.08,0.08,0.08,0.031,0.0315,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.58,-0.093,0.029,0.08,0.08,0.08,0.0255,0.0325,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.63,-0.141,0.0375,0.08,0.08,0.08,0.027,0.048,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.66,-0.178,0.04475,0.08,0.08,0.08,0.028,0.0615,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.11,0.552,0.06425,0.08,0.08,0.08,0.0545,0.074,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.12,0.513,0.057,0.08,0.08,0.08,0.0555,0.0585,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.14,0.488,0.052,0.08,0.08,0.08,0.0545,0.0495,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.16,0.449,0.04425,0.08,0.08,0.08,0.051,0.0375,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.19,0.412,0.03525,0.08,0.08,0.08,0.042,0.0285,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.22,0.379,0.02775,0.08,0.08,0.08,0.0195,0.036,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.24,0.348,0.03425,0.08,0.08,0.08,0.026,0.0425,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.26,0.306,0.0385,0.08,0.08,0.08,0.035,0.042,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.29,0.263,0.039,0.08,0.08,0.08,0.0415,0.0365,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.32,0.236,0.03725,0.08,0.08,0.08,0.042,0.0325,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.34,0.208,0.03375,0.08,0.08,0.08,0.0395,0.028,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.36,0.153,0.0285,0.08,0.08,0.08,0.0285,0.0285,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.39,0.107,0.02825,0.08,0.08,0.08,0.0305,0.026,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.42,0.077,0.026,0.08,0.08,0.08,0.03,0.022,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.44,0.043,0.0245,0.08,0.08,0.08,0.023,0.026,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.46,-0.006,0.0295,0.08,0.08,0.08,0.0235,0.0355,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.49,-0.052,0.0305,0.08,0.08,0.08,0.03,0.031,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.54,-0.084,0.0295,0.08,0.08,0.08,0.0295,0.0295,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.56,-0.118,0.026,0.08,0.08,0.08,0.026,0.026,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.59,-0.147,0.02275,0.08,0.08,0.08,0.0245,0.021,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.62,-0.176,0.01975,0.08,0.08,0.08,0.0215,0.018,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.64,-0.202,0.02575,0.08,0.08,0.08,0.016,0.0355,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.66,-0.227,0.03125,0.08,0.08,0.08,0.0215,0.041,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.69,-0.264,0.03375,0.08,0.08,0.08,0.031,0.0365,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.72,-0.304,0.035,0.08,0.08,0.08,0.042,0.028,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.74,-0.342,0.0385,0.08,0.08,0.08,0.0505,0.0265,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.76,-0.378,0.043,0.08,0.08,0.08,0.047,0.039,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.79,-0.425,0.04475,0.08,0.08,0.08,0.0465,0.043,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.82,-0.48,0.043,0.08,0.08,0.08,0.0435,0.0425,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.84,-0.52,0.041,0.08,0.08,0.08,0.041,0.041,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.86,-0.543,0.03975,0.08,0.08,0.08,0.039,0.0405,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.89,-0.574,0.0365,0.08,0.08,0.08,0.034,0.039,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.92,-0.609,0.03175,0.08,0.08,0.08,0.027,0.0365,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.94,-0.637,0.0315,0.08,0.08,0.08,0.0285,0.0345,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.96,-0.661,0.0315,0.08,0.08,0.08,0.032,0.031,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-2.99,-0.698,0.032,0.08,0.08,0.08,0.04,0.024,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.02,-0.74,0.036,0.08,0.08,0.08,0.0485,0.0235,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.04,-0.771,0.03975,0.08,0.08,0.08,0.0445,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.06,-0.799,0.04125,0.08,0.08,0.08,0.044,0.0385,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.09,-0.842,0.04075,0.08,0.08,0.08,0.044,0.0375,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.12,-0.889,0.03875,0.08,0.08,0.08,0.04,0.0375,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.14,-0.926,0.03675,0.08,0.08,0.08,0.036,0.0375,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.16,-0.951,0.037,0.08,0.08,0.08,0.037,0.037,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.19,-0.987,0.037,0.08,0.08,0.08,0.039,0.035,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.22,-1.022,0.0355,0.08,0.08,0.08,0.04,0.031,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.24,-1.046,0.0325,0.08,0.08,0.08,0.0375,0.0275,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-3.29,-1.138,0.0555,0.08,0.08,0.08,0.0425,0.0685,"Roanoke Island,
 North Carolina",North Carolina,"Roanoke Island,
 North Carolina",-75.681,35.885
-0.12,2.005,0.00225,0.06,0.06,0.06,5e-4,0.004,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.14,1.996,0.002,0.06,0.06,0.06,0.0025,0.0015,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.16,1.988,0.005,0.06,0.06,0.06,0.0025,0.0075,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.18,1.979,0.00575,0.06,0.06,0.06,0.0055,0.006,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.19,1.974,0.0055,0.06,0.06,0.06,0.0065,0.0045,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.21,1.963,0.0055,0.06,0.06,0.06,0.007,0.004,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.22,1.957,0.007,0.06,0.06,0.06,0.004,0.01,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.23,1.951,0.00775,0.06,0.06,0.06,0.005,0.0105,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.26,1.941,0.00775,0.06,0.06,0.06,0.007,0.0085,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.28,1.937,0.008,0.06,0.06,0.06,0.0075,0.0085,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.29,1.934,0.008,0.06,0.06,0.06,0.008,0.008,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.31,1.93,0.00825,0.06,0.06,0.06,0.0085,0.008,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.32,1.927,0.008,0.06,0.06,0.06,0.009,0.007,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.34,1.923,0.0075,0.06,0.06,0.06,0.0085,0.0065,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.36,1.918,0.007,0.06,0.06,0.06,0.0085,0.0055,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.38,1.913,0.00575,0.06,0.06,0.06,0.0065,0.005,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.39,1.91,0.00525,0.06,0.06,0.06,0.0055,0.005,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.42,1.898,0.00675,0.06,0.06,0.06,0.004,0.0095,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.44,1.885,0.01025,0.06,0.06,0.06,0.0065,0.014,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.46,1.874,0.01275,0.06,0.06,0.06,0.01,0.0155,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.48,1.864,0.014,0.06,0.06,0.06,0.012,0.016,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.51,1.846,0.01475,0.06,0.06,0.06,0.016,0.0135,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.52,1.84,0.014,0.06,0.06,0.06,0.016,0.012,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.56,1.79,0.0165,0.06,0.06,0.06,0.013,0.02,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.58,1.768,0.0195,0.06,0.06,0.06,0.012,0.027,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.61,1.736,0.02375,0.06,0.06,0.06,0.023,0.0245,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.62,1.725,0.02475,0.06,0.06,0.06,0.0275,0.022,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.64,1.697,0.02625,0.06,0.06,0.06,0.0375,0.015,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.66,1.669,0.0305,0.06,0.06,0.06,0.0425,0.0185,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.68,1.653,0.0295,0.06,0.06,0.06,0.0375,0.0215,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.69,1.644,0.029,0.06,0.06,0.06,0.036,0.022,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.71,1.626,0.026,0.06,0.06,0.06,0.0285,0.0235,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.73,1.603,0.0235,0.06,0.06,0.06,0.018,0.029,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.74,1.59,0.02325,0.06,0.06,0.06,0.0145,0.032,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.76,1.57,0.02425,0.06,0.06,0.06,0.017,0.0315,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.79,1.543,0.02525,0.06,0.06,0.06,0.0225,0.028,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.81,1.525,0.026,0.06,0.06,0.06,0.027,0.025,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.84,1.49,0.0255,0.06,0.06,0.06,0.0275,0.0235,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.86,1.46,0.02725,0.06,0.06,0.06,0.025,0.0295,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.88,1.436,0.0305,0.06,0.06,0.06,0.025,0.036,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.91,1.389,0.031,0.06,0.06,0.06,0.0175,0.0445,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.94,1.34,0.03975,0.06,0.06,0.06,0.0325,0.047,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.97,1.295,0.042,0.06,0.06,0.06,0.043,0.041,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-0.99,1.267,0.04425,0.06,0.06,0.06,0.0475,0.041,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.06,1.178,0.036,0.06,0.06,0.06,0.0315,0.0405,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.09,1.159,0.0365,0.06,0.06,0.06,0.034,0.039,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.11,1.146,0.0365,0.06,0.06,0.06,0.0355,0.0375,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.14,1.121,0.03875,0.06,0.06,0.06,0.039,0.0385,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.16,1.093,0.0455,0.06,0.06,0.06,0.0425,0.0485,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.19,1.068,0.05375,0.06,0.06,0.06,0.0405,0.067,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.21,1.057,0.05675,0.06,0.06,0.06,0.0385,0.075,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.24,1.038,0.061,0.06,0.06,0.06,0.033,0.089,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.26,0.983,0.06225,0.06,0.06,0.06,0.0325,0.092,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.29,0.883,0.06575,0.06,0.06,0.06,0.0595,0.072,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.31,0.825,0.0655,0.06,0.06,0.06,0.0695,0.0615,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.34,0.745,0.06075,0.06,0.06,0.06,0.07,0.0515,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.39,0.659,0.06025,0.06,0.06,0.06,0.0635,0.057,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.42,0.625,0.06225,0.06,0.06,0.06,0.0625,0.062,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.44,0.605,0.06225,0.06,0.06,0.06,0.06,0.0645,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Tump Point,
 North Carolina",-76.38,34.971
-1.47,0.572,0.061,0.06,0.06,0.06,0.058,0.064,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-0.92,1.468,0.1205,0.06,0.06,0.06,0.1875,0.0535,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
-0.96,1.408,0.08575,0.06,0.06,0.06,0.1375,0.034,"Cedar Island,
 North Carolina",North Carolina,"Cedar Island - Hill Point,
 North Carolina",-76.38,34.971
